array,row,col,filename,defect_type,layer_layer_missing,layer_layer_collapsed,layer_layer_stitching,center_mean,center_std,center_edge_contrast,mean_intensity,dark_ratio,contour_area,stitching_score,max_intensity_jump,rotation_asymmetry,neighbor_deviation,anisotropy,curvature_irregularity,radial_deviation,lof_score,is_lof_outlier
Array_1Crop,21,5,"Array_1Crop_21,5.bmp",Good,2,2.0,1.0,67.5,10.923502948535633,-9.174305555555549,74.38072916666667,0.6244791666666667,0.32955729166666664,38.81041666666667,3.140625,17.802575538419845,2.647559052232812,0.11938478131296301,3.7426978274329663,11.231204872812,1.0421661136667395,0.0
Array_1Crop,21,6,"Array_1Crop_21,6.bmp",Good,0,2.0,1.0,68.70520833333333,10.189535786282443,-6.52847222222222,73.6015625,0.66796875,0.3248697916666667,36.26458333333335,3.21875,18.023612018542057,2.080159171940516,0.15578003240885122,22.28296240660913,7.529189916174336,1.0276694938791564,0.0
Array_1Crop,21,7,"Array_1Crop_21,7.bmp",Good,0,2.0,1.0,68.59270833333333,9.494611901754096,-5.64791666666666,72.82864583333334,0.6919270833333333,0.312109375,36.24479166666667,3.84375,17.84637537432226,1.2191363405273368,0.1522695752901068,3.0569603188944363,5.294327692549991,1.106729663815468,0.0
Array_1Crop,21,8,"Array_1Crop_21,8.bmp",Good,0,2.0,1.0,68.309375,9.290626751877847,-4.80138888888888,71.91041666666666,0.6971354166666667,0.2805989583333333,34.75416666666666,3.296875,17.990891304658103,1.5954155448342542,0.2169817601255629,4.144200041232276,5.457964317289461,1.2414364511576443,0.0
Array_1Crop,21,9,"Array_1Crop_21,9.bmp",Good,0,2.0,1.0,69.2125,8.64331690286393,-3.4826388888888857,71.82447916666666,0.6997395833333333,0.23645833333333333,30.20416666666665,2.921875,17.482227602445246,0.8504071478070866,0.22640641511027526,2.416004623615848,5.645244934114717,1.265405505346336,0.0
Array_1Crop,3,1,"Array_1Crop_3,1.bmp",Good,2,0.0,1.0,63.125,8.593395368858413,-11.834620786516851,72.0511122881356,0.6988877118644068,0.3935381355932203,28.709163135593222,2.78125,12.536863610681339,1.8317382339520774,0.07482278857008957,4.751787624220432,14.860623731706466,1.286108154471147,0.0
Array_1Crop,3,10,"Array_1Crop_3,10.bmp",Missing,1,,,86.8720703125,2.7282952429229783,7.797200520833329,,,,,,,,,,,,
Array_1Crop,3,11,"Array_1Crop_3,11.bmp",Stitching,0,2.0,2.0,69.29296875,5.757307633479684,1.06640625,68.4931640625,0.9287109375,0.350341796875,26.6884765625,9.234375,,,,,,,
Array_1Crop,3,12,"Array_1Crop_3,12.bmp",Stitching,0,2.0,2.0,67.49609375,5.750168507636184,-4.182942708333329,70.63330078125,0.90380859375,0.3463134765625,21.340234374999994,9.234375,,,,,,,
Array_1Crop,3,13,"Array_1Crop_3,13.bmp",Good,0,0.0,0.0,68.5546875,5.393222879442657,-3.8655598958333286,71.453857421875,0.862060546875,0.4676513671875,15.44775390625,2.46875,8.253165564970978,1.087687271561288,0.02634137470789429,19.02161214808497,6.6182641244259,1.2122840599001565,0.0
Array_1Crop,3,14,"Array_1Crop_3,14.bmp",Good,0,2.0,0.0,68.5517578125,5.2352151224992864,-3.9130859375,71.486572265625,0.8330078125,0.3760986328125,15.110253906249994,1.8125,8.659107687889948,0.8248889432239185,0.03236681248327008,23.951162631694036,5.845543392701419,0.9784579168217029,0.0
Array_1Crop,3,15,"Array_1Crop_3,15.bmp",Good,0,2.0,0.0,68.341796875,4.95234823303453,-4.8349609375,71.968017578125,0.818359375,0.3602294921875,17.167285156250003,1.96875,9.263735850118897,0.1526110700645897,0.02956217718566985,12.969304499022197,3.9524127112282774,1.0088502694441739,0.0
Array_1Crop,3,16,"Array_1Crop_3,16.bmp",Good,0,2.0,0.0,69.193359375,4.968034032904727,-3.3030598958333286,71.670654296875,0.83349609375,0.365966796875,15.808300781249997,2.203125,9.962707373934103,0.23703960409344596,0.04601707285827202,3.5171487486590314,5.63726336381107,1.030463794745279,0.0
Array_1Crop,3,17,"Array_1Crop_3,17.bmp",Good,0,2.0,0.0,69.306640625,4.69475634640389,-2.9986979166666714,71.5556640625,0.8193359375,0.3792724609375,15.17578125,1.84375,10.470470553324501,0.23182856935695684,0.01777172708273469,20.772172619238418,5.04952528704928,1.0122884427386412,0.0
Array_1Crop,3,18,"Array_1Crop_3,18.bmp",Good,0,2.0,0.0,69.48046875,4.66385802263249,-2.900390625,71.65576171875,0.8154296875,0.373291015625,15.119140625,1.8125,10.990762428497355,0.15853304853144623,0.03515287784862946,19.932101073323338,4.410888457725384,1.1819046408741367,0.0
Array_1Crop,3,19,"Array_1Crop_3,19.bmp",Good,0,2.0,0.0,69.576171875,4.5959878258606155,-2.9947916666666714,71.822265625,0.798828125,0.368408203125,16.484960937500006,2.34375,11.781781165819892,0.07195539047380788,0.027464381533571974,19.524946220793296,4.1098355973612,1.0979654674071402,0.0
Array_1Crop,3,2,"Array_1Crop_3,2.bmp",Collapsed,2,1.0,,56.794921875,15.018768648349521,-15.80078125,68.6455078125,0.672607421875,0.3052978515625,,,,,,,,,
Array_1Crop,3,20,"Array_1Crop_3,20.bmp",Good,0,2.0,0.0,69.8955078125,4.735361833614351,-2.7288411458333286,71.942138671875,0.779052734375,0.37451171875,17.810253906249997,2.34375,12.465770994855674,0.6222946129351512,0.02542554332149022,8.758306584955905,4.632019788674743,1.0366860818128856,0.0
Array_1Crop,3,21,"Array_1Crop_3,21.bmp",Good,0,0.0,0.0,70.63333333333334,4.955314206878196,-3.9027777777777715,73.56041666666667,0.6997395833333333,0.41432291666666665,26.677083333333314,2.0333333333333314,14.465941641217995,1.4277762943169445,0.12485280221998676,34.2392021980354,9.379926454090421,1.035825375278844,0.0
Array_1Crop,3,3,"Array_1Crop_3,3.bmp",Collapsed,2,1.0,,46.9794921875,9.695086209886247,-25.59602864583333,66.176513671875,0.734375,0.3702392578125,,,,,,,,,
Array_1Crop,3,4,"Array_1Crop_3,4.bmp",Good,0,2.0,0.0,66.642578125,6.511347036387439,-3.1901041666666714,69.03515625,0.887451171875,0.3265380859375,20.006249999999994,2.0,12.450108330548055,0.8930748189227704,0.2808482295150552,39.242554639648546,8.142139509784052,1.109759083734146,0.0
Array_1Crop,3,5,"Array_1Crop_3,5.bmp",Good,0,2.0,0.0,67.2724609375,6.436360897280125,-3.3173828125,69.760498046875,0.8779296875,0.383544921875,18.590527343749997,1.890625,10.217915497871333,1.1131849713311062,0.18402670586969172,7.260330969642757,6.79603146817975,1.041486961312939,0.0
Array_1Crop,3,6,"Array_1Crop_3,6.bmp",Good,0,0.0,1.0,69.3193359375,6.602894809969412,-5.001627604166671,73.070556640625,0.717529296875,0.4390869140625,28.96240234375,2.484375,12.507564088249945,2.2087041813040558,0.18163090839808185,15.745751977063545,6.9103723589852075,1.13872049068555,0.0
Array_1Crop,3,7,"Array_1Crop_3,7.bmp",Missing,1,,,88.6796875,2.245859362770463,7.2255859375,,,,,,,,,,,,
Array_1Crop,3,8,"Array_1Crop_3,8.bmp",Good,0,2.0,0.0,69.560546875,6.160313228718791,-0.9847005208333286,70.299072265625,0.880859375,0.185791015625,18.87158203125,2.296875,12.65698504971551,0.6100790472286121,0.09792257191907554,21.159251263713248,6.610317370055839,1.1226892573102665,0.0
Array_1Crop,3,9,"Array_1Crop_3,9.bmp",Good,0,0.0,1.0,69.3779296875,6.400282373755563,-2.7412109375,71.433837890625,0.745849609375,0.427978515625,29.39404296875,2.140625,15.371010481452897,2.1818828138935045,0.19937930208551893,10.797493129883774,3.9514052894705625,1.1961969668667982,0.0
Array_1Crop,4,1,"Array_1Crop_4,1.bmp",Good,2,2.0,0.0,67.93318965517241,7.513483408482922,-9.203046299883766,74.87447033898304,0.7161016949152542,0.2603283898305085,21.683058153126836,2.4576271186440692,9.425389275343,4.151674226198752,0.08519035109218158,5.271528184612327,11.395523900943502,1.3281149538570662,0.0
Array_1Crop,4,10,"Array_1Crop_4,10.bmp",Good,0,0.0,1.0,71.408203125,5.885742430546909,-1.9192708333333286,72.84765625,0.7255859375,0.5775146484375,28.773242187500003,2.25,15.910882061789941,3.0277568486971687,0.1725329668177549,22.83785327537184,7.705772688518995,1.0365372811329359,0.0
Array_1Crop,4,11,"Array_1Crop_4,11.bmp",Good,0,0.0,1.0,71.751953125,6.294761284020446,0.185546875,71.61279296875,0.72265625,0.46533203125,28.765234375000006,2.25,15.502713541299284,1.4623540533490207,0.2983811414828688,31.947414499004978,8.79514744195156,1.159470822109128,0.0
Array_1Crop,4,12,"Array_1Crop_4,12.bmp",Missing,1,,,85.40625,7.584742600279854,5.408528645833329,,,,,,,,,,,,
Array_1Crop,4,13,"Array_1Crop_4,13.bmp",Good,0,0.0,0.0,69.0771484375,5.559067170496442,-3.8854166666666714,71.9912109375,0.80517578125,0.4393310546875,16.178320312500006,2.1875,8.885409155076063,0.4326417001286859,0.1603899160265137,15.552375388400371,8.500886737063848,1.0738023926952607,0.0
Array_1Crop,4,14,"Array_1Crop_4,14.bmp",Good,0,2.0,0.0,68.7353515625,5.461806330512719,-3.9007161458333286,71.660888671875,0.832763671875,0.375244140625,15.048730468749994,1.953125,8.575784674221387,0.5389244887367018,0.06756079290101268,13.013730483867558,7.077129012587082,0.983633422483391,0.0
Array_1Crop,4,15,"Array_1Crop_4,15.bmp",Good,0,2.0,0.0,69.2822265625,4.95146724263823,-3.1712239583333286,71.66064453125,0.8359375,0.3668212890625,14.840625000000003,1.9375,9.118041550366874,0.24997054468895566,0.020275178895567805,12.131207888453117,6.285379593710471,0.9882725854454184,0.0
Array_1Crop,4,16,"Array_1Crop_4,16.bmp",Irregular,0,2.0,0.0,69.4091796875,4.769240811789378,-3.1370442708333286,71.761962890625,0.83154296875,0.3646240234375,14.736425781250006,1.984375,9.55082701464534,0.4196057231486127,0.047913933700458454,89.29801556984312,5.901442002655693,2.0234688690760314,1.0
Array_1Crop,4,17,"Array_1Crop_4,17.bmp",Good,0,2.0,0.0,69.6337890625,4.70015696405507,-2.9752604166666714,71.865234375,0.81591796875,0.3646240234375,15.46875,1.59375,10.486930386751508,0.2632344280089397,0.023225657591516798,19.42560034190275,5.67349850102042,0.9807989275998864,0.0
Array_1Crop,4,18,"Array_1Crop_4,18.bmp",Good,0,2.0,0.0,70.3232421875,4.580658091444963,-2.5963541666666714,72.2705078125,0.802978515625,0.3436279296875,15.176953124999997,1.765625,10.85828102161274,0.43746578655931984,0.02111796218809612,4.233768696613687,5.9040921061479885,1.0000968998061404,0.0
Array_1Crop,4,19,"Array_1Crop_4,19.bmp",Good,0,2.0,0.0,69.841796875,4.371691951777965,-2.6516927083333286,71.83056640625,0.807373046875,0.358642578125,16.7431640625,2.34375,11.09593471914569,0.4894459315996082,0.04500698970616246,20.75485243767547,4.562147709064895,0.9930166513931311,0.0
Array_1Crop,4,2,"Array_1Crop_4,2.bmp",Good,2,2.0,0.0,64.7197265625,7.721378697339739,-9.0908203125,71.537841796875,0.718017578125,0.3155517578125,24.550878906250006,2.96875,14.853032369414365,1.646474139297857,0.05581686316684453,14.492289885995195,10.501918565252295,1.090273473724657,0.0
Array_1Crop,4,20,"Array_1Crop_4,20.bmp",Good,0,2.0,0.0,70.4521484375,5.039652850441815,-1.2561848958333286,71.394287109375,0.805419921875,0.3511962890625,16.209082031250006,2.34375,12.594905626918566,1.4973978481234886,0.09512070775221151,4.93317224673825,5.654325973056335,1.099215259348662,0.0
Array_1Crop,4,21,"Array_1Crop_4,21.bmp",Good,0,0.0,1.0,70.98333333333333,4.962960026256732,-3.681597222222223,73.74453125,0.6997395833333333,0.44557291666666665,28.86510416666667,2.140625,15.031598290403586,1.4630472189915795,0.14402091210292292,13.864799081955788,9.278076606625941,1.0395475428701906,0.0
Array_1Crop,4,3,"Array_1Crop_4,3.bmp",Collapsed,2,1.0,,58.142578125,17.189238082395377,-15.038411458333329,69.42138671875,0.588134765625,0.3050537109375,,,,,,,,,
Array_1Crop,4,4,"Array_1Crop_4,4.bmp",Collapsed,2,1.0,,48.1015625,10.296172562345376,-23.8154296875,65.963134765625,0.73095703125,0.3687744140625,,,,,,,,,
Array_1Crop,4,5,"Array_1Crop_4,5.bmp",Good,0,2.0,0.0,68.396484375,6.275652616691021,-3.8151041666666714,71.2578125,0.852783203125,0.390380859375,19.109960937500006,2.0,9.864716806773814,0.6079160193342321,0.19410371716952576,35.34200603503786,4.58811945570707,1.0839951165619044,0.0
Array_1Crop,4,6,"Array_1Crop_4,6.bmp",Good,0,2.0,0.0,68.9443359375,6.270889087653042,-2.884765625,71.10791015625,0.836669921875,0.3968505859375,19.4306640625,2.234375,10.91963371224792,0.4260178813223363,0.24441246136402087,21.018585542790767,6.647305164318902,1.0151367122689317,0.0
Array_1Crop,4,7,"Array_1Crop_4,7.bmp",Good,0,2.0,1.0,68.9638671875,6.031627504858108,-5.887044270833329,73.379150390625,0.73486328125,0.34912109375,29.593652343749994,1.828125,13.150453492168793,3.0876420791070838,0.11573928267146882,62.98462188897554,6.133809362610166,1.196128599305105,0.0
Array_1Crop,4,8,"Array_1Crop_4,8.bmp",Good,0,2.0,0.0,69.2216796875,5.691506033437011,-0.6891276041666714,69.738525390625,0.909912109375,0.337158203125,16.305761718750006,2.296875,11.15858955941181,1.2006164839944824,0.07319794266736404,3.4195495973192678,8.053172856379557,1.0214381007476923,0.0
Array_1Crop,4,9,"Array_1Crop_4,9.bmp",Good,0,2.0,0.0,70.455078125,5.698472725226162,0.4016927083333286,70.15380859375,0.869140625,0.394775390625,15.560937499999994,1.703125,12.547092558312947,0.12473295300906562,0.15998839593660985,20.627171477503147,8.232344978658219,1.0796393737131158,0.0
Array_1Crop,5,1,"Array_1Crop_5,1.bmp",Good,2,0.0,1.0,63.727370689655174,7.353308602056079,-12.822488860906617,73.39856991525424,0.6583686440677966,0.4968220338983051,34.33459051724138,3.109375,11.703280284606004,1.88786399446622,0.15119417989467845,15.918109196163137,14.296605044411951,1.070285340932423,0.0
Array_1Crop,5,10,"Array_1Crop_5,10.bmp",Good,0,2.0,0.0,69.8154296875,5.341292948551282,2.3961588541666714,68.018310546875,0.9375,0.3050537109375,16.798535156249997,2.546875,12.503321969929651,3.096342695745162,0.20924973759634413,3.6094061797831936,16.566676534358027,1.248877729736855,0.0
Array_1Crop,5,11,"Array_1Crop_5,11.bmp",Stitching,0,2.0,2.0,69.5302734375,6.58501061267041,1.2428385416666714,68.59814453125,0.85791015625,0.38720703125,29.878124999999997,7.859375,,,,,,,
Array_1Crop,5,12,"Array_1Crop_5,12.bmp",Stitching,0,0.0,2.0,68.5615234375,5.834310894753397,-6.142252604166671,73.168212890625,0.759521484375,0.45361328125,29.58837890625,7.859375,,,,,,,
Array_1Crop,5,13,"Array_1Crop_5,13.bmp",Irregular,2,2.0,0.0,67.783203125,6.897680705497336,-9.410807291666671,74.84130859375,0.67724609375,0.2572021484375,18.462500000000006,1.890625,8.825243859943868,2.8477149382825133,0.09615312107291908,3.743906935727625,10.207893513419238,1.5015984984328035,1.0
Array_1Crop,5,14,"Array_1Crop_5,14.bmp",Good,0,0.0,0.0,68.380859375,4.96879568018998,-5.311848958333329,72.36474609375,0.77880859375,0.4766845703125,19.943164062500003,1.84375,8.928968713917419,0.4760796752445687,0.10346131968839001,5.130148552964311,7.253969288204163,1.2611620493209208,0.0
Array_1Crop,5,15,"Array_1Crop_5,15.bmp",Good,0,2.0,0.0,68.80859375,4.89444084114426,-3.8876953125,71.724365234375,0.832763671875,0.372802734375,15.436621093750006,1.546875,9.067088760369822,0.37827927796867017,0.07905771205618815,11.262673311555913,6.027371360798599,0.9692114798721851,0.0
Array_1Crop,5,16,"Array_1Crop_5,16.bmp",Good,0,2.0,0.0,69.2587890625,4.738928389797674,-3.6767578125,72.016357421875,0.817626953125,0.357666015625,15.455175781250006,1.5625,9.557609989776216,0.5536459306842645,0.07600430039274221,25.556167241565593,6.105946303238839,0.9783198791310058,0.0
Array_1Crop,5,17,"Array_1Crop_5,17.bmp",Good,0,0.0,0.0,69.728515625,4.744500037847071,-5.3486328125,73.739990234375,0.70849609375,0.52294921875,27.986230468749994,1.609375,13.089903946901794,1.6901698364080733,0.12217765887841592,61.14319110474308,7.822224033061008,1.132057448966369,0.0
Array_1Crop,5,18,"Array_1Crop_5,18.bmp",Missing,1,,,91.482421875,2.1041448107298804,6.980794270833329,,,,,,,,,,,,
Array_1Crop,5,19,"Array_1Crop_5,19.bmp",Good,0,2.0,0.0,70.3115234375,4.391667361081459,-3.7447916666666714,73.1201171875,0.738037109375,0.3668212890625,20.501953125,2.109375,12.16084845210674,0.22234588131514638,0.14242257043702708,2.7432764908535914,5.823597167879731,1.0009638693726943,0.0
Array_1Crop,5,2,"Array_1Crop_5,2.bmp",Missing,1,,,89.0791015625,2.659481999433359,3.4847005208333286,,,,,,,,,,,,
Array_1Crop,5,20,"Array_1Crop_5,20.bmp",Good,0,2.0,0.0,70.3779296875,4.962824809401008,-2.3763020833333286,72.16015625,0.783447265625,0.3624267578125,17.7236328125,2.0625,12.784336420465868,1.2353863675280123,0.04029908266098531,10.526042550446556,4.625668705070147,1.1257613864785092,0.0
Array_1Crop,5,21,"Array_1Crop_5,21.bmp",Good,0,0.0,1.0,70.73020833333334,5.003657407996397,-4.61215277777778,74.18932291666667,0.6838541666666667,0.48125,30.7265625,2.5625,15.191317236044533,2.1016812345998095,0.12549428436756035,36.363586761517446,9.577786749662671,1.0163654687734631,0.0
Array_1Crop,5,3,"Array_1Crop_5,3.bmp",Good,0,2.0,0.0,66.2666015625,6.199342972797404,-3.3046875,68.7451171875,0.836181640625,0.3123779296875,23.607617187499997,2.3125,15.725038218259092,5.316181979258886,0.2358242804153182,2.6389405635671075,10.987271352823317,1.1549458589343466,0.0
Array_1Crop,5,4,"Array_1Crop_5,4.bmp",Good,0,2.0,0.0,68.513671875,6.347505707349462,-6.859049479166671,73.657958984375,0.745849609375,0.313720703125,24.461035156250006,1.59375,10.021354129433538,1.96266300136153,0.056300303846055035,22.319510422509374,7.979187739730095,1.1601961007102577,0.0
Array_1Crop,5,5,"Array_1Crop_5,5.bmp",Good,0,2.0,0.0,69.2763671875,6.204584060609812,-3.7685546875,72.102783203125,0.847900390625,0.3416748046875,17.227441406249994,1.796875,9.51018741169856,0.5743071095134258,0.10500611143839506,12.55421466363554,5.218614345699086,0.9877676945841882,0.0
Array_1Crop,5,6,"Array_1Crop_5,6.bmp",Good,0,2.0,0.0,68.970703125,5.949258184270979,-2.1546223958333286,70.586669921875,0.86962890625,0.3636474609375,17.992480468750003,1.921875,10.514701578522848,0.8396339246097362,0.2701238942975211,45.55687957960767,5.982185970680057,1.1375196729250228,0.0
Array_1Crop,5,7,"Array_1Crop_5,7.bmp",Good,0,2.0,0.0,68.8515625,6.12766503723839,-1.6975911458333286,70.124755859375,0.87255859375,0.3511962890625,18.47314453125,2.59375,11.287096149023307,0.9251149358663311,0.24767342827739938,5.223498047773841,6.6253899153840345,0.9880937405184762,0.0
Array_1Crop,5,8,"Array_1Crop_5,8.bmp",Good,0,2.0,0.0,67.8564453125,5.442517213036333,-1.5830078125,69.043701171875,0.902587890625,0.3720703125,17.996386718750003,2.109375,11.474167596752347,1.9169009517893953,0.2934930145261912,16.102455460550665,8.10298952071336,1.0582828042495478,0.0
Array_1Crop,5,9,"Array_1Crop_5,9.bmp",Good,0,2.0,0.0,68.935546875,5.836120194073948,-0.123046875,69.02783203125,0.90966796875,0.3814697265625,16.235156250000003,2.125,11.926086066029427,1.698617827060465,0.1547879792174972,23.694614976928843,9.875184820873942,1.0454820344027766,0.0
Array_1Crop,6,1,"Array_1Crop_6,1.bmp",Good,2,0.0,0.0,68.71336206896552,6.320102907821817,-8.758196919798522,75.31912076271186,0.680614406779661,0.4213453389830508,23.069037356321843,2.0625,9.03856196891711,2.147756835505168,0.13403913262680306,11.620930692988733,9.70090769860071,1.1017936245364703,0.0
Array_1Crop,6,10,"Array_1Crop_6,10.bmp",Collapsed,0,1.0,,67.1240234375,15.925217357212135,2.2373046875,65.446044921875,0.759765625,0.25537109375,,,,,,,,,
Array_1Crop,6,11,"Array_1Crop_6,11.bmp",Collapsed,2,1.0,,53.7080078125,13.434508908960497,-13.876302083333329,64.115234375,0.79638671875,0.381591796875,,,,,,,,,
Array_1Crop,6,12,"Array_1Crop_6,12.bmp",Stitching,0,0.0,2.0,67.189453125,5.6457296927348315,-5.3427734375,71.196533203125,0.8720703125,0.4578857421875,28.587792968749994,14.140625,,,,,,,
Array_1Crop,6,13,"Array_1Crop_6,13.bmp",Good,0,0.0,0.0,68.2978515625,5.687513330464933,-5.3759765625,72.329833984375,0.845703125,0.5352783203125,19.495019531249994,2.125,7.887035918704709,0.9399083566154195,0.13210794258844372,7.118342071131652,7.033520995924398,1.073002621768643,0.0
Array_1Crop,6,14,"Array_1Crop_6,14.bmp",Good,0,0.0,0.0,68.08984375,5.277803458881918,-4.829752604166671,71.712158203125,0.843505859375,0.451416015625,16.228417968749994,1.65625,8.6120465243589,0.9553184932661309,0.04589081349564906,10.251049054834004,6.7594175239037915,0.9879793246582841,0.0
Array_1Crop,6,15,"Array_1Crop_6,15.bmp",Good,0,2.0,0.0,68.30859375,5.082568668740339,-6.027669270833329,72.829345703125,0.78662109375,0.373291015625,19.158105468749994,1.984375,8.304159064597428,0.5299453936281352,0.10246230748953944,9.31728108335122,7.34474085634754,1.0179892496831031,0.0
Array_1Crop,6,16,"Array_1Crop_6,16.bmp",Good,0,0.0,0.0,69.197265625,4.923055646465248,-4.763671875,72.77001953125,0.798583984375,0.43212890625,17.092578125000003,1.796875,8.884187041361507,0.9501532370873679,0.04958473636981983,10.66962523147873,7.611746588046238,0.9787720416088387,0.0
Array_1Crop,6,17,"Array_1Crop_6,17.bmp",Good,0,0.0,0.0,69.453125,4.714686785394656,-5.4228515625,73.520263671875,0.764404296875,0.4456787109375,18.570019531249997,2.109375,10.292716975323652,0.6671150027396932,0.09335845535047484,2.6264994766531293,8.911934670375096,1.003607564958363,0.0
Array_1Crop,6,18,"Array_1Crop_6,18.bmp",Good,0,0.0,1.0,70.34765625,5.054027862194266,-8.277994791666671,76.55615234375,0.625,0.544921875,33.106835937499994,1.96875,12.749318928208643,2.7901613887041,0.08477310025052116,13.362253803618827,13.500767455595831,1.048144942427791,0.0
Array_1Crop,6,19,"Array_1Crop_6,19.bmp",Good,0,0.0,1.0,70.759765625,5.028133967494139,-5.997395833333329,75.2578125,0.650390625,0.537109375,29.439257812500003,2.3125,13.690825096460863,1.0845679738507392,0.19448876451543873,23.040042524587044,11.15905363965605,1.0252749641320607,0.0
Array_1Crop,6,2,"Array_1Crop_6,2.bmp",Good,2,2.0,1.0,63.1435546875,8.466495171509683,-17.86165364583333,76.539794921875,0.5439453125,0.231201171875,31.655957031249997,2.515625,8.5734151674496,3.82963521938024,0.19168150319099886,3.781363526872078,19.468997286329127,1.368962139739512,0.0
Array_1Crop,6,20,"Array_1Crop_6,20.bmp",Missing,1,,,93.1708984375,2.0221171545091194,5.41015625,,,,,,,,,,,,
Array_1Crop,6,21,"Array_1Crop_6,21.bmp",Missing,1,,,93.42291666666667,1.977555265065654,4.709722222222226,,,,,,,,,,,,
Array_1Crop,6,3,"Array_1Crop_6,3.bmp",Good,2,2.0,0.0,65.931640625,7.362490373226278,-9.220703125,72.84716796875,0.78466796875,0.27880859375,24.258007812499997,2.28125,8.989046784358601,0.2005254615488253,0.16086190938522169,19.515982341740052,8.669299272602562,1.054660761516733,0.0
Array_1Crop,6,4,"Array_1Crop_6,4.bmp",Good,0,2.0,0.0,68.84375,6.8504533381010635,-5.557291666666671,73.01171875,0.8212890625,0.3206787109375,18.634765625,1.875,8.843716576796533,1.2988110545464813,0.18866393881635649,27.241606268814234,6.651579687605429,1.1740669684724758,0.0
Array_1Crop,6,5,"Array_1Crop_6,5.bmp",Good,0,2.0,0.0,69.2041015625,5.891793051753011,-4.0595703125,72.248779296875,0.841064453125,0.3936767578125,18.286816406249997,2.46875,8.947424481716574,0.6993131147987286,0.20812210988690957,16.638029835145577,4.931808381475023,1.0396514152173288,0.0
Array_1Crop,6,6,"Array_1Crop_6,6.bmp",Good,0,2.0,0.0,68.0927734375,6.4603800412045755,-3.1800130208333286,70.477783203125,0.868408203125,0.35205078125,18.617480468750003,1.84375,10.452713447304488,0.6250248934207736,0.23088242124181396,39.14619733148806,5.077456089907124,1.2114159916335017,0.0
Array_1Crop,6,7,"Array_1Crop_6,7.bmp",Good,0,2.0,0.0,68.8662109375,6.351417080010993,-1.7220052083333286,70.15771484375,0.875244140625,0.374755859375,17.690624999999997,2.125,11.186600961878208,0.5077223195467065,0.24547987711559016,3.708871476880092,6.74336985023504,0.996079236378488,0.0
Array_1Crop,6,8,"Array_1Crop_6,8.bmp",Good,0,0.0,1.0,70.251953125,7.147784027081592,-3.6360677083333286,72.97900390625,0.68701171875,0.498291015625,33.623632812500006,2.125,16.469714241834293,3.8202224350766367,0.257378917016282,12.310996682576677,5.197361802966108,1.162161950122162,0.0
Array_1Crop,6,9,"Array_1Crop_6,9.bmp",Missing,1,,,90.267578125,1.1720556501384585,8.1357421875,,,,,,,,,,,,
Array_1Crop,7,1,"Array_1Crop_7,1.bmp",Good,2,0.0,0.0,65.83836206896552,5.808153668879626,-10.735725009686163,73.93564618644068,0.7229872881355932,0.4794756355932203,23.136176456263392,2.355932203389834,9.676008347062082,0.690125266009389,0.09140092543708306,17.843708819297785,9.721987590145627,1.018714474500852,0.0
Array_1Crop,7,10,"Array_1Crop_7,10.bmp",Collapsed,0,1.0,,68.3515625,6.087050604241249,4.566080729166664,64.927001953125,0.915283203125,0.142822265625,,,,,,,,,
Array_1Crop,7,11,"Array_1Crop_7,11.bmp",Stitching,0,2.0,2.0,70.955078125,5.910294051495787,-1.4108072916666714,72.01318359375,0.746826171875,0.32080078125,33.6970703125,13.671875,,,,,,,
Array_1Crop,7,12,"Array_1Crop_7,12.bmp",Stitching,0,0.0,2.0,67.4853515625,5.735186444073009,-7.1455078125,72.844482421875,0.79248046875,0.48828125,34.38115234375,13.671875,,,,,,,
Array_1Crop,7,13,"Array_1Crop_7,13.bmp",Good,0,0.0,0.0,67.34375,4.944911368012575,-4.94140625,71.0498046875,0.885986328125,0.578857421875,16.213476562500006,1.9375,6.367236938244182,1.8936044038122959,0.1259915992783766,14.867622399175115,6.727401836486779,1.1899193611449954,0.0
Array_1Crop,7,14,"Array_1Crop_7,14.bmp",Good,0,0.0,1.0,68.119140625,5.4728970743541865,-6.6279296875,73.090087890625,0.749755859375,0.64013671875,32.33525390625,1.703125,11.69264703384259,1.722930747122589,0.17629369294473612,23.681011831408867,7.570782288717603,1.084199611212617,0.0
Array_1Crop,7,15,"Array_1Crop_7,15.bmp",Missing,1,,,93.13671875,0.8931484945956285,7.228190104166671,,,,,,,,,,,,
Array_1Crop,7,16,"Array_1Crop_7,16.bmp",Good,0,0.0,0.0,69.35546875,4.864031066694932,-8.504557291666671,75.73388671875,0.6318359375,0.524169921875,29.687695312499997,2.078125,11.770302118310417,2.045028355957236,0.2946975654975507,15.030418765126694,12.774342961978062,1.2257179329181456,0.0
Array_1Crop,7,17,"Array_1Crop_7,17.bmp",Missing,1,,,93.0458984375,1.0820096561191395,7.1484375,,,,,,,,,,,,
Array_1Crop,7,18,"Array_1Crop_7,18.bmp",Good,0,0.0,0.0,70.1845703125,4.858356626704513,-4.747721354166671,73.745361328125,0.734130859375,0.37841796875,20.88330078125,1.96875,10.99140591592895,1.1121361547967163,0.1480351092100569,11.327011834075,6.964246228947583,1.0146354757165506,0.0
